Date	Imagename	ID	Pixels
2020_01_08	IMG_0143	5	6667
2020_01_08	IMG_0143	6	8856
2020_01_08	IMG_0143	7	7627
2020_01_08	IMG_0143	8	9839
2020_01_08	IMG_0143	9	9860
2020_01_08	IMG_0143	10	9838
2020_01_08	IMG_0143	11	4587
2020_01_08	IMG_0143	12	14479
2020_01_08	IMG_0144	1	13235
2020_01_08	IMG_0144	2	2041
2020_01_08	IMG_0144	3	8493
2020_01_08	IMG_0144	4	3737
2020_01_08	IMG_0144	5	4141
2020_01_08	IMG_0144	6	4232
2020_01_08	IMG_0144	7	4916
2020_01_08	IMG_0144	8	6608
2020_01_08	IMG_0144	9	7441
2020_01_08	IMG_0144	10	5342
2020_01_08	IMG_0144	11	4371
2020_01_08	IMG_0145	1	4696
2020_01_08	IMG_0145	2	5717
2020_01_08	IMG_0145	3	9785
2020_01_08	IMG_0145	4	9955
2020_01_08	IMG_0145	5	1389
2020_01_08	IMG_0145	6	6594
2020_01_08	IMG_0145	7	5667
2020_01_08	IMG_0145	8	1961
2020_01_08	IMG_0145	9	7693
2020_01_08	IMG_0145	10	6151
2020_01_08	IMG_0145	11	7292
2020_01_08	IMG_0146	1	9408
2020_01_08	IMG_0146	2	9255
2020_01_08	IMG_0146	3	7129
2020_01_08	IMG_0146	4	2956
2020_01_08	IMG_0146	5	5353
2020_01_08	IMG_0146	6	1773
2020_01_08	IMG_0146	7	4374
2020_01_08	IMG_0146	8	6786
2020_01_08	IMG_0146	9	6331
2020_01_08	IMG_0146	10	6757
2020_01_08	IMG_0146	11	3612
2020_01_08	IMG_0147	1	10984
2020_01_08	IMG_0147	2	16157
2020_01_08	IMG_0147	3	5630
2020_01_08	IMG_0147	4	11487
2020_01_08	IMG_0147	5	1331
2020_01_08	IMG_0147	6	10327
2020_01_08	IMG_0147	7	13015
2020_01_08	IMG_0147	8	18317
2020_01_08	IMG_0147	9	8397
2020_01_08	IMG_0147	10	14404
2020_01_08	IMG_0147	11	14553
2020_01_08	IMG_0147	12	17773
2020_01_08	IMG_0147	13	12886
2020_01_08	IMG_0148	1	16834
2020_01_08	IMG_0148	2	7574
2020_01_08	IMG_0148	3	5090
2020_01_08	IMG_0148	4	2342
2020_01_08	IMG_0148	5	4443
2020_01_08	IMG_0148	6	8840
2020_01_08	IMG_0148	7	7897
2020_01_08	IMG_0148	8	4488
2020_01_08	IMG_0148	9	1321
2020_01_08	IMG_0148	10	6937
2020_01_08	IMG_0148	11	7854
2020_01_08	IMG_0148	12	7573
2020_01_08	IMG_0148	13	3689
2020_01_08	IMG_0149	1	16834
2020_01_08	IMG_0149	2	7574
2020_01_08	IMG_0149	3	5090
2020_01_08	IMG_0149	4	2342
2020_01_08	IMG_0149	5	4443
2020_01_08	IMG_0149	6	8840
2020_01_08	IMG_0149	7	7897
2020_01_08	IMG_0149	8	4488
2020_01_08	IMG_0149	9	1321
2020_01_08	IMG_0149	10	6937
2020_01_08	IMG_0149	11	7854
2020_01_08	IMG_0149	12	7573
2020_01_08	IMG_0149	13	3689
2020_01_08	IMG_0150	1	5124
2020_01_08	IMG_0150	2	2580
2020_01_08	IMG_0150	3	2196
2020_01_08	IMG_0150	4	6248
2020_01_08	IMG_0150	5	3368
2020_01_08	IMG_0150	6	3274
2020_01_08	IMG_0150	7	383
2020_01_08	IMG_0150	8	398
2020_01_08	IMG_0150	9	6350
2020_01_08	IMG_0150	10	2140
2020_01_08	IMG_0150	11	2651
2020_01_08	IMG_0150	12	4960
2020_01_08	IMG_0150	13	2556
2020_01_08	IMG_0151	1	554
2020_01_08	IMG_0151	2	7718
2020_01_08	IMG_0151	3	15719
2020_01_08	IMG_0151	4	11008
2020_01_08	IMG_0151	5	7387
2020_01_08	IMG_0151	6	230
2020_01_08	IMG_0151	7	6011
2020_01_08	IMG_0151	8	7363
2020_01_08	IMG_0151	9	13769
2020_01_08	IMG_0151	10	12728
2020_01_08	IMG_0151	11	4757
2020_01_08	IMG_0151	12	9583
2020_01_08	IMG_0151	13	12743
2020_01_08	IMG_0151	14	10990
2020_01_08	IMG_0152	1	9957
2020_01_08	IMG_0152	2	5569
2020_01_08	IMG_0152	3	16552
2020_01_08	IMG_0152	4	12623
2020_01_08	IMG_0152	5	12300
2020_01_08	IMG_0152	6	11869
2020_01_08	IMG_0152	7	8709
2020_01_08	IMG_0152	8	14340
2020_01_08	IMG_0152	9	11290
2020_01_08	IMG_0152	10	10415
2020_01_08	IMG_0152	11	11684
2020_01_08	IMG_0152	12	17209
2020_01_08	IMG_0153	1	3640
2020_01_08	IMG_0153	2	5346
2020_01_08	IMG_0153	3	2118
2020_01_08	IMG_0153	4	2563
2020_01_08	IMG_0153	5	5242
2020_01_08	IMG_0153	6	3681
2020_01_08	IMG_0153	7	1517
2020_01_08	IMG_0153	8	1510
2020_01_08	IMG_0153	9	2612
2020_01_08	IMG_0153	10	4551
2020_01_08	IMG_0153	11	2440
2020_01_08	IMG_0153	12	2235
2020_01_08	IMG_0154	1	228
2020_01_08	IMG_0154	2	373
2020_01_08	IMG_0154	3	210
2020_01_08	IMG_0154	4	3554
2020_01_08	IMG_0154	5	1421
2020_01_08	IMG_0154	6	242
2020_01_08	IMG_0154	7	223
2020_01_08	IMG_0154	8	1327
2020_01_08	IMG_0154	9	2755
2020_01_08	IMG_0154	10	2498
2020_01_08	IMG_0154	11	248
2020_01_08	IMG_0154	12	2359
2020_01_08	IMG_0154	13	3795
2020_01_08	IMG_0154	14	1536
2020_01_08	IMG_0154	15	1020
2020_01_08	IMG_0155	1	2000
2020_01_08	IMG_0155	2	1172
2020_01_08	IMG_0155	3	2242
2020_01_08	IMG_0155	4	3007
2020_01_08	IMG_0155	5	2922
2020_01_08	IMG_0155	6	2802
2020_01_08	IMG_0155	7	2500
2020_01_08	IMG_0155	8	2985
2020_01_08	IMG_0155	9	2113
2020_01_08	IMG_0158	1	2430
2020_01_08	IMG_0158	2	1906
2020_01_08	IMG_0158	3	5465
2020_01_08	IMG_0158	4	3717
2020_01_08	IMG_0158	5	2732
2020_01_08	IMG_0158	6	3064
2020_01_08	IMG_0158	7	1666
2020_01_08	IMG_0158	8	2342
2020_01_08	IMG_0158	9	1710
2020_01_08	IMG_0161	1	3037
2020_01_08	IMG_0161	2	3033
2020_01_08	IMG_0161	3	1932
2020_01_08	IMG_0161	4	223
2020_01_08	IMG_0161	5	1992
2020_01_08	IMG_0161	6	1270
2020_01_08	IMG_0161	7	2670
2020_01_08	IMG_0161	8	3291
2020_01_08	IMG_0161	9	1349
2020_01_08	IMG_0161	10	1078
2020_01_08	IMG_0161	11	2084
2020_01_08	IMG_0164	1	2643
2020_01_08	IMG_0164	2	4585
2020_01_08	IMG_0164	3	4320
2020_01_08	IMG_0164	4	2234
2020_01_08	IMG_0164	5	3057
2020_01_08	IMG_0164	6	3128
2020_01_08	IMG_0164	7	4041
2020_01_08	IMG_0164	8	1578
2020_01_08	IMG_0164	9	3071
2020_01_08	IMG_0164	10	3463
2020_01_08	IMG_0164	11	3252
2020_01_08	IMG_0164	12	3826
2020_01_08	IMG_0165	1	255
2020_01_08	IMG_0165	2	481
2020_01_08	IMG_0165	3	1918
2020_01_08	IMG_0165	4	2577
2020_01_08	IMG_0165	5	5603
2020_01_08	IMG_0165	6	409
2020_01_08	IMG_0165	7	313
2020_01_08	IMG_0165	8	4348
2020_01_08	IMG_0165	9	5090
2020_01_08	IMG_0165	10	3827
2020_01_08	IMG_0166	1	2391
2020_01_08	IMG_0166	2	4348
2020_01_08	IMG_0166	3	2750
2020_01_08	IMG_0166	4	5200
2020_01_08	IMG_0166	5	1548
2020_01_08	IMG_0166	6	8061
2020_01_08	IMG_0166	7	4358
2020_01_08	IMG_0166	8	4857
2020_01_08	IMG_0166	9	1724
2020_01_08	IMG_0166	10	7676
2020_01_08	IMG_0166	11	3692
2020_01_08	IMG_0166	12	3835
2020_01_08	IMG_0167	1	4208
2020_01_08	IMG_0167	2	2337
2020_01_08	IMG_0167	3	3850
2020_01_08	IMG_0167	4	1673
2020_01_08	IMG_0167	5	3065
2020_01_08	IMG_0167	6	4498
2020_01_08	IMG_0167	7	3932
2020_01_08	IMG_0167	8	3672
2020_01_08	IMG_0167	9	3721
2020_01_08	IMG_0167	10	3000
2020_01_08	IMG_0167	11	1911
2020_01_08	IMG_0167	12	3116
2020_01_08	IMG_0170	1	384
2020_01_08	IMG_0170	2	201
2020_01_08	IMG_0170	3	2390
2020_01_08	IMG_0170	4	2824
2020_01_08	IMG_0170	5	2519
2020_01_08	IMG_0170	6	2491
2020_01_08	IMG_0170	7	1127
2020_01_08	IMG_0170	8	2798
2020_01_08	IMG_0170	9	3076
2020_01_08	IMG_0170	10	2317
2020_01_08	IMG_0170	11	1334
2020_01_08	IMG_0170	12	2809
2020_01_08	IMG_0170	13	3853
2020_01_08	IMG_0171	1	1962
2020_01_08	IMG_0171	2	1360
2020_01_08	IMG_0171	3	2052
2020_01_08	IMG_0171	4	1062
2020_01_08	IMG_0171	5	250
2020_01_08	IMG_0171	6	2438
2020_01_08	IMG_0171	7	2039
2020_01_08	IMG_0171	8	1941
2020_01_08	IMG_0171	9	3864
2020_01_08	IMG_0171	10	347
2020_01_08	IMG_0171	11	1132
2020_01_08	IMG_0171	12	558
2020_01_08	IMG_0171	13	326
2020_01_08	IMG_0171	14	1846
2020_01_08	IMG_0171	15	2725
2020_01_08	IMG_0172	1	1692
2020_01_08	IMG_0172	2	1358
2020_01_08	IMG_0172	3	4517
2020_01_08	IMG_0172	4	3998
2020_01_08	IMG_0172	5	493
2020_01_08	IMG_0172	6	966
2020_01_08	IMG_0172	7	3429
2020_01_08	IMG_0172	8	3270
2020_01_08	IMG_0172	9	3340
2020_01_08	IMG_0174	1	2023
2020_01_08	IMG_0174	2	2024
2020_01_08	IMG_0174	3	3914
2020_01_08	IMG_0174	4	5132
2020_01_08	IMG_0174	5	1303
2020_01_08	IMG_0174	6	227
2020_01_08	IMG_0174	7	7894
2020_01_08	IMG_0174	8	3200
2020_01_08	IMG_0174	9	1016
2020_01_08	IMG_0174	10	1705
2020_01_08	IMG_0174	11	5146
2020_01_08	IMG_0174	12	5689
2020_01_08	IMG_0175	1	2962
2020_01_08	IMG_0175	2	4493
2020_01_08	IMG_0175	3	2326
2020_01_08	IMG_0175	4	976
2020_01_08	IMG_0175	5	2095
2020_01_08	IMG_0175	6	4414
2020_01_08	IMG_0175	7	4448
2020_01_08	IMG_0175	8	445
2020_01_08	IMG_0176	1	767
2020_01_08	IMG_0176	2	2047
2020_01_08	IMG_0176	3	4156
2020_01_08	IMG_0176	4	2074
2020_01_08	IMG_0176	5	1282
2020_01_08	IMG_0176	6	2893
2020_01_08	IMG_0176	7	240
2020_01_08	IMG_0176	8	280
2020_01_08	IMG_0176	9	1492
2020_01_08	IMG_0176	10	4616
2020_01_08	IMG_0180	1	2398
2020_01_08	IMG_0180	2	3718
2020_01_08	IMG_0180	3	1264
2020_01_08	IMG_0180	4	6102
2020_01_08	IMG_0180	5	5265
2020_01_08	IMG_0180	6	5853
2020_01_08	IMG_0180	7	1932
2020_01_08	IMG_0180	8	2384
2020_01_08	IMG_0180	9	7082
2020_01_08	IMG_0180	10	5994
2020_01_08	IMG_0180	11	7918
2020_01_08	IMG_0180	12	8394
2020_01_08	IMG_0181	1	5170
2020_01_08	IMG_0181	2	7887
2020_01_08	IMG_0181	3	223
2020_01_08	IMG_0181	4	238
2020_01_08	IMG_0181	5	1684
2020_01_08	IMG_0181	6	1190
2020_01_08	IMG_0181	7	1054
2020_01_08	IMG_0181	8	374
2020_01_08	IMG_0181	9	201
2020_01_08	IMG_0181	10	377
2020_01_08	IMG_0182	1	1329
2020_01_08	IMG_0182	2	8665
2020_01_08	IMG_0182	3	5147
2020_01_08	IMG_0182	4	889
2020_01_08	IMG_0182	5	5491
2020_01_08	IMG_0182	6	217
2020_01_08	IMG_0182	7	304
2020_01_08	IMG_0182	8	7056
2020_01_08	IMG_0182	9	3309
2020_01_08	IMG_0182	10	3990
2020_01_08	IMG_0182	11	2988
2020_01_08	IMG_0182	12	5857
2020_01_08	IMG_0183	1	2633
2020_01_08	IMG_0183	2	245
2020_01_08	IMG_0183	3	519
2020_01_08	IMG_0183	4	2820
2020_01_08	IMG_0183	5	1350
2020_01_08	IMG_0183	6	3704
2020_01_08	IMG_0183	7	2839
2020_01_08	IMG_0183	8	2094
2020_01_08	IMG_0183	9	271
2020_01_08	IMG_0183	10	463
2020_01_08	IMG_0183	11	459
2020_01_08	IMG_0183	12	4138
2020_01_08	IMG_0183	13	1976
2020_01_08	IMG_0183	14	1543
2020_01_08	IMG_0183	15	1524
2020_01_08	IMG_0186	1	2574
2020_01_08	IMG_0186	2	6378
2020_01_08	IMG_0186	3	4415
2020_01_08	IMG_0186	4	1963
2020_01_08	IMG_0186	5	1650
2020_01_08	IMG_0186	6	6942
2020_01_08	IMG_0186	7	4761
2020_01_08	IMG_0186	8	3088
2020_01_08	IMG_0186	9	8367
2020_01_08	IMG_0186	10	277
2020_01_08	IMG_0186	11	468
2020_01_08	IMG_0186	12	5687
2020_01_08	IMG_0186	13	2835
2020_01_08	IMG_0193	1	2912
2020_01_08	IMG_0193	2	2314
2020_01_08	IMG_0193	3	1444
2020_01_08	IMG_0193	4	3242
2020_01_08	IMG_0193	5	3450
2020_01_08	IMG_0193	6	4714
2020_01_08	IMG_0193	7	1085
2020_01_08	IMG_0193	8	4439
2020_01_08	IMG_0193	9	3293
2020_01_08	IMG_0193	10	4799
2020_01_08	IMG_0193	11	1798
2020_01_08	IMG_0193	12	1894
2020_01_08	IMG_0194	1	3043
2020_01_08	IMG_0194	2	1911
2020_01_08	IMG_0194	3	2761
2020_01_08	IMG_0194	4	267
2020_01_08	IMG_0194	5	326
2020_01_08	IMG_0194	6	291
2020_01_08	IMG_0194	7	354
2020_01_08	IMG_0194	8	1501
2020_01_08	IMG_0194	9	215
2020_01_08	IMG_0194	10	640
2020_01_08	IMG_0195	1	4313
2020_01_08	IMG_0195	2	2150
2020_01_08	IMG_0195	3	3061
2020_01_08	IMG_0195	4	1688
2020_01_08	IMG_0195	5	960
2020_01_08	IMG_0195	6	3494
2020_01_08	IMG_0195	7	7046
2020_01_08	IMG_0195	8	521
2020_01_08	IMG_0195	9	281
2020_01_08	IMG_0195	10	3785
2020_01_08	IMG_0195	11	3864
2020_01_08	IMG_0195	12	2562
2020_01_08	IMG_0195	13	6045
2020_01_08	IMG_0197	1	3941
2020_01_08	IMG_0197	2	4048
2020_01_08	IMG_0197	3	3683
2020_01_08	IMG_0197	4	3084
2020_01_08	IMG_0197	5	249
2020_01_08	IMG_0197	6	214
2020_01_08	IMG_0197	7	3504
2020_01_08	IMG_0197	8	1776
2020_01_08	IMG_0197	9	3248
2020_01_08	IMG_0197	10	3581
2020_01_09	IMG_0209	1	2365
2020_01_09	IMG_0209	2	6019
2020_01_09	IMG_0209	3	2493
2020_01_09	IMG_0209	4	9290
2020_01_09	IMG_0209	5	5280
2020_01_09	IMG_0209	6	4806
2020_01_09	IMG_0209	7	2458
2020_01_09	IMG_0209	8	4733
2020_01_09	IMG_0209	9	2697
2020_01_09	IMG_0209	10	5726
2020_01_09	IMG_0209	11	8908
2020_01_09	IMG_0209	12	6589
2020_01_09	IMG_0209	13	1965
2020_01_09	IMG_0210	1	7670
2020_01_09	IMG_0210	2	3583
2020_01_09	IMG_0210	3	4852
2020_01_09	IMG_0210	4	5263
2020_01_09	IMG_0210	5	4933
2020_01_09	IMG_0210	6	5571
2020_01_09	IMG_0210	7	2291
2020_01_09	IMG_0210	8	5686
2020_01_09	IMG_0210	9	2868
2020_01_09	IMG_0210	10	1042
2020_01_09	IMG_0210	11	4482
2020_01_09	IMG_0210	12	4815
2020_01_09	IMG_0210	13	3151
2020_01_09	IMG_0210	14	5722
2020_01_09	IMG_0211	1	5150
2020_01_09	IMG_0211	2	4819
2020_01_09	IMG_0211	3	3131
2020_01_09	IMG_0211	4	5352
2020_01_09	IMG_0211	5	3050
2020_01_09	IMG_0211	6	2970
2020_01_09	IMG_0211	7	5848
2020_01_09	IMG_0211	8	6394
2020_01_09	IMG_0211	9	5478
2020_01_09	IMG_0211	10	1603
2020_01_09	IMG_0211	11	5754
2020_01_09	IMG_0212	1	4838
2020_01_09	IMG_0212	2	3306
2020_01_09	IMG_0212	3	3580
2020_01_09	IMG_0212	4	3566
2020_01_09	IMG_0212	5	4959
2020_01_09	IMG_0212	6	2736
2020_01_09	IMG_0212	7	4018
2020_01_09	IMG_0212	8	3581
2020_01_09	IMG_0212	9	5103
2020_01_09	IMG_0212	10	1923
2020_01_09	IMG_0212	11	4643
2020_01_09	IMG_0212	12	2650
2020_01_09	IMG_0212	13	1817
2020_01_09	IMG_0213	1	5539
2020_01_09	IMG_0213	2	4672
2020_01_09	IMG_0213	3	7217
2020_01_09	IMG_0213	4	10368
2020_01_09	IMG_0213	5	3778
2020_01_09	IMG_0213	6	1523
2020_01_09	IMG_0213	7	4017
2020_01_09	IMG_0213	8	5016
2020_01_09	IMG_0213	9	1434
2020_01_09	IMG_0213	10	5692
2020_01_09	IMG_0213	11	4783
2020_01_09	IMG_0213	12	5249
2020_01_09	IMG_0214	1	5539
2020_01_09	IMG_0214	2	4672
2020_01_09	IMG_0214	3	7217
2020_01_09	IMG_0214	4	10368
2020_01_09	IMG_0214	5	3778
2020_01_09	IMG_0214	6	1523
2020_01_09	IMG_0214	7	4017
2020_01_09	IMG_0214	8	5016
2020_01_09	IMG_0214	9	1434
2020_01_09	IMG_0214	10	5692
2020_01_09	IMG_0214	11	4783
2020_01_09	IMG_0214	12	5249
2020_01_09	IMG_0215	1	12990
2020_01_09	IMG_0215	2	12901
2020_01_09	IMG_0215	3	6360
2020_01_09	IMG_0215	4	12764
2020_01_09	IMG_0215	5	6891
2020_01_09	IMG_0215	6	10557
2020_01_09	IMG_0215	7	8736
2020_01_09	IMG_0215	8	21669
2020_01_09	IMG_0215	9	9590
2020_01_09	IMG_0215	10	17044
2020_01_09	IMG_0215	11	16408
2020_01_09	IMG_0215	12	20284
2020_01_09	IMG_0215	13	17194
2020_01_09	IMG_0216	1	16134
2020_01_09	IMG_0216	2	8657
2020_01_09	IMG_0216	3	5857
2020_01_09	IMG_0216	4	2836
2020_01_09	IMG_0216	5	2620
2020_01_09	IMG_0216	6	3449
2020_01_09	IMG_0216	7	9738
2020_01_09	IMG_0216	8	8992
2020_01_09	IMG_0216	9	5331
2020_01_09	IMG_0216	10	3629
2020_01_09	IMG_0216	11	7120
2020_01_09	IMG_0216	12	9695
2020_01_09	IMG_0216	13	9378
2020_01_09	IMG_0216	14	4334
2020_01_09	IMG_0216	15	3847
2020_01_09	IMG_0217	1	16134
2020_01_09	IMG_0217	2	8657
2020_01_09	IMG_0217	3	5857
2020_01_09	IMG_0217	4	2836
2020_01_09	IMG_0217	5	2620
2020_01_09	IMG_0217	6	3449
2020_01_09	IMG_0217	7	9738
2020_01_09	IMG_0217	8	8992
2020_01_09	IMG_0217	9	5331
2020_01_09	IMG_0217	10	3629
2020_01_09	IMG_0217	11	7120
2020_01_09	IMG_0217	12	9695
2020_01_09	IMG_0217	13	9378
2020_01_09	IMG_0217	14	4334
2020_01_09	IMG_0217	15	3847
2020_01_09	IMG_0218	1	5338
2020_01_09	IMG_0218	2	2745
2020_01_09	IMG_0218	3	2185
2020_01_09	IMG_0218	4	5354
2020_01_09	IMG_0218	5	4445
2020_01_09	IMG_0218	6	2608
2020_01_09	IMG_0218	7	3655
2020_01_09	IMG_0218	8	5778
2020_01_09	IMG_0218	9	1711
2020_01_09	IMG_0218	10	2384
2020_01_09	IMG_0218	11	5428
2020_01_09	IMG_0218	12	1032
2020_01_09	IMG_0218	13	514
2020_01_09	IMG_0218	14	291
2020_01_09	IMG_0219	1	3876
2020_01_09	IMG_0219	2	8402
2020_01_09	IMG_0219	3	16803
2020_01_09	IMG_0219	4	13074
2020_01_09	IMG_0219	5	6421
2020_01_09	IMG_0219	6	2300
2020_01_09	IMG_0219	7	1533
2020_01_09	IMG_0219	8	6996
2020_01_09	IMG_0219	9	7184
2020_01_09	IMG_0219	10	9800
2020_01_09	IMG_0219	11	14585
2020_01_09	IMG_0219	12	5107
2020_01_09	IMG_0219	13	8211
2020_01_09	IMG_0219	14	15379
2020_01_09	IMG_0219	15	13347
2020_01_09	IMG_0220	1	206
2020_01_09	IMG_0220	2	11691
2020_01_09	IMG_0220	3	6843
2020_01_09	IMG_0220	4	12103
2020_01_09	IMG_0220	5	12730
2020_01_09	IMG_0220	6	8852
2020_01_09	IMG_0220	7	11434
2020_01_09	IMG_0220	8	9873
2020_01_09	IMG_0220	9	9481
2020_01_09	IMG_0220	10	734
2020_01_09	IMG_0220	11	11397
2020_01_09	IMG_0220	12	11233
2020_01_09	IMG_0220	13	12330
2020_01_09	IMG_0220	14	12515
2020_01_09	IMG_0221	1	5068
2020_01_09	IMG_0221	2	7456
2020_01_09	IMG_0221	3	1739
2020_01_09	IMG_0221	4	1702
2020_01_09	IMG_0221	5	228
2020_01_09	IMG_0221	6	7141
2020_01_09	IMG_0221	7	5291
2020_01_09	IMG_0221	8	413
2020_01_09	IMG_0221	9	311
2020_01_09	IMG_0221	10	1581
2020_01_09	IMG_0221	11	2814
2020_01_09	IMG_0221	12	6133
2020_01_09	IMG_0221	13	1105
2020_01_09	IMG_0221	14	1333
2020_01_09	IMG_0221	15	440
2020_01_09	IMG_0221	16	244
2020_01_09	IMG_0223	1	1823
2020_01_09	IMG_0223	2	900
2020_01_09	IMG_0223	3	2285
2020_01_09	IMG_0223	4	2856
2020_01_09	IMG_0223	5	2817
2020_01_09	IMG_0223	6	1292
2020_01_09	IMG_0223	7	2841
2020_01_09	IMG_0223	8	2898
2020_01_09	IMG_0223	9	2654
2020_01_09	IMG_0223	10	1633
2020_01_09	IMG_0223	11	1082
2020_01_09	IMG_0223	12	1604
2020_01_09	IMG_0224	1	3199
2020_01_09	IMG_0224	2	2527
2020_01_09	IMG_0224	3	929
2020_01_09	IMG_0224	4	1860
2020_01_09	IMG_0224	5	4319
2020_01_09	IMG_0224	6	2056
2020_01_09	IMG_0224	7	4969
2020_01_09	IMG_0224	8	3164
2020_01_09	IMG_0224	9	2892
2020_01_09	IMG_0224	10	3667
2020_01_09	IMG_0224	11	2725
2020_01_09	IMG_0224	12	3577
2020_01_09	IMG_0224	13	2518
2020_01_09	IMG_0224	14	2283
2020_01_09	IMG_0224	15	431
2020_01_09	IMG_0225	1	4541
2020_01_09	IMG_0225	2	461
2020_01_09	IMG_0225	3	267
2020_01_09	IMG_0225	4	268
2020_01_09	IMG_0225	5	2235
2020_01_09	IMG_0225	6	2076
2020_01_09	IMG_0225	7	3817
2020_01_09	IMG_0225	8	2154
2020_01_09	IMG_0225	9	4210
2020_01_09	IMG_0225	10	3891
2020_01_09	IMG_0225	11	4019
2020_01_09	IMG_0225	12	1100
2020_01_09	IMG_0225	13	3757
2020_01_09	IMG_0225	14	1795
2020_01_09	IMG_0226	1	1320
2020_01_09	IMG_0226	2	8260
2020_01_09	IMG_0226	3	5774
2020_01_09	IMG_0226	4	4582
2020_01_09	IMG_0226	5	4315
2020_01_09	IMG_0226	6	4828
2020_01_09	IMG_0226	7	1096
2020_01_09	IMG_0226	8	3220
2020_01_09	IMG_0226	9	3483
2020_01_09	IMG_0226	10	4087
2020_01_09	IMG_0232	1	2112
2020_01_09	IMG_0232	2	2438
2020_01_09	IMG_0232	3	3422
2020_01_09	IMG_0232	4	2086
2020_01_09	IMG_0232	5	2351
2020_01_09	IMG_0232	6	209
2020_01_09	IMG_0232	7	1636
2020_01_09	IMG_0232	8	207
2020_01_09	IMG_0232	9	306
2020_01_09	IMG_0232	10	440
2020_01_09	IMG_0233	1	1752
2020_01_09	IMG_0233	2	4341
2020_01_09	IMG_0233	3	2510
2020_01_09	IMG_0233	4	4038
2020_01_09	IMG_0233	5	2582
2020_01_09	IMG_0233	6	1382
2020_01_09	IMG_0233	7	1356
2020_01_09	IMG_0233	8	3987
2020_01_09	IMG_0233	9	2758
2020_01_09	IMG_0233	10	2898
2020_01_09	IMG_0233	11	252
2020_01_09	IMG_0233	12	4822
2020_01_09	IMG_0233	13	4933
2020_01_09	IMG_0233	14	1813
2020_01_09	IMG_0234	1	368
2020_01_09	IMG_0234	2	479
2020_01_09	IMG_0234	3	3042
2020_01_09	IMG_0234	4	5007
2020_01_09	IMG_0234	5	4856
2020_01_09	IMG_0234	6	2589
2020_01_09	IMG_0234	7	4063
2020_01_09	IMG_0234	8	4535
2020_01_09	IMG_0234	9	4449
2020_01_09	IMG_0234	10	2767
2020_01_09	IMG_0234	11	3380
2020_01_09	IMG_0234	12	3995
2020_01_09	IMG_0234	13	4128
2020_01_09	IMG_0234	14	4904
2020_01_09	IMG_0235	1	4610
2020_01_09	IMG_0235	2	2512
2020_01_09	IMG_0235	3	3155
2020_01_09	IMG_0235	4	750
2020_01_09	IMG_0235	5	325
2020_01_09	IMG_0235	6	406
2020_01_09	IMG_0235	7	5471
2020_01_09	IMG_0235	8	1998
2020_01_09	IMG_0235	9	5108
2020_01_09	IMG_0235	10	4352
2020_01_09	IMG_0235	11	2799
2020_01_09	IMG_0236	1	1439
2020_01_09	IMG_0236	2	3611
2020_01_09	IMG_0236	3	2649
2020_01_09	IMG_0236	4	4735
2020_01_09	IMG_0236	5	2684
2020_01_09	IMG_0236	6	209
2020_01_09	IMG_0236	7	610
2020_01_09	IMG_0236	8	5256
2020_01_09	IMG_0236	9	4712
2020_01_09	IMG_0236	10	4499
2020_01_09	IMG_0236	11	472
2020_01_09	IMG_0236	12	3716
2020_01_09	IMG_0236	13	3733
2020_01_09	IMG_0236	14	3361
2020_01_09	IMG_0236	15	3755
2020_01_09	IMG_0236	16	1550
2020_01_09	IMG_0237	1	4722
2020_01_09	IMG_0237	2	2743
2020_01_09	IMG_0237	3	4284
2020_01_09	IMG_0237	4	2757
2020_01_09	IMG_0237	5	4273
2020_01_09	IMG_0237	6	5137
2020_01_09	IMG_0237	7	4743
2020_01_09	IMG_0237	8	5440
2020_01_09	IMG_0237	9	6146
2020_01_09	IMG_0237	10	3916
2020_01_09	IMG_0237	11	2167
2020_01_09	IMG_0237	12	3769
2020_01_09	IMG_0238	1	4513
2020_01_09	IMG_0238	2	2969
2020_01_09	IMG_0238	3	4940
2020_01_09	IMG_0238	4	2466
2020_01_09	IMG_0238	5	2906
2020_01_09	IMG_0238	6	1651
2020_01_09	IMG_0238	7	2697
2020_01_09	IMG_0238	8	1622
2020_01_09	IMG_0238	9	206
2020_01_09	IMG_0239	1	3971
2020_01_09	IMG_0239	2	4305
2020_01_09	IMG_0239	3	1832
2020_01_09	IMG_0239	4	4753
2020_01_09	IMG_0239	5	3428
2020_01_09	IMG_0239	6	1708
2020_01_09	IMG_0239	7	2714
2020_01_09	IMG_0239	8	6190
2020_01_09	IMG_0239	9	4169
2020_01_09	IMG_0239	10	1910
2020_01_09	IMG_0239	11	1984
2020_01_09	IMG_0245	1	1209
2020_01_09	IMG_0245	2	4977
2020_01_09	IMG_0245	3	4571
2020_01_09	IMG_0245	4	1081
2020_01_09	IMG_0245	5	4460
2020_01_09	IMG_0245	6	1529
2020_01_09	IMG_0245	7	3821
2020_01_09	IMG_0245	8	4386
2020_01_09	IMG_0245	9	1052
2020_01_09	IMG_0245	10	4480
2020_01_09	IMG_0247	1	2766
2020_01_09	IMG_0247	2	2365
2020_01_09	IMG_0247	3	3639
2020_01_09	IMG_0247	4	5580
2020_01_09	IMG_0247	5	1642
2020_01_09	IMG_0247	6	370
2020_01_09	IMG_0247	7	498
2020_01_09	IMG_0247	8	7938
2020_01_09	IMG_0247	9	4875
2020_01_09	IMG_0247	10	404
